,Unnamed: 0,Carbohydrates,Energy,Energy (kCal),Fat,Fiber,Protein,Salt,Saturated fat,Sugars,barcode,name,origins,quantity,unit,Calcium,Omega-3 fatty acids,Polyunsaturated fatty acids,Sodium,Monounsaturated fatty acids,Vitamin A,Vitamin E (Tocopherol),Vitamin C (Ascorbic acid),Magnesium,Iron,Selenium,Vitamin B1 (Thiamin),Vitamin B2 (Riboflavin),Vitamin B3 (Niacin),Vitamin B6 (Pyridoxin),Vitamin D (Cholacalciferol),Vitamin K,Zinco,Polyols,Fructose,Glucose,Lactose,Saccharose,Folic acid,Biotin,Phosphorus,Vitamin B12 (Cobalamin),Vitamin B5 (Panthothenic acid),Cholesterol,Iodine,Provitamin A (β-carotene),Omega-6 fatty acids
1551,1551,59.0,1016.0,239.0,0.0,1.2,0.2,0.0,,59.0,3045320508000,Bonne Maman Quitten mit Stückchen,,370.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,1552,1.8,470.0,112.0,6.9,,11.0,1.5,3.4,1.4,3850104020087,Podravka Rindergulasch,,400.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,1553,4.5,110.0,26.0,0.5,1.0,1.5,,,4.5,7613269007234,M-Budget Geschälte Tomaten,,280.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,1554,74.0,1770.0,423.0,9.0,3.5,9.0,0.8,5.0,27.0,7611654258520,Coop : Naturaplan : Petit Beurre Bio,"Switzerland', 'Argentina', 'Austria', 'Canada', 'Germany', 'Paraguay', 'Europe",230.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,1555,75.0,1520.0,359.0,4.0,2.5,4.5,0.1,1.5,51.0,7617400030761,MIDOR Magen-brot,,340.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,1556,49.0,2470.0,591.0,41.0,2.5,6.0,0.2,17.0,47.0,7610849682638,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,1557,,,,,,,,,,8410302192471,Campo Viejo Rioja Crianza DOC 2013,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,1558,47.0,1140.0,273.0,4.5,2.5,9.0,1.3,2.5,4.5,7613331139900,Coop Frischback Butterweggli,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,1559,53.0,2207.0,529.0,31.0,5.0,7.0,0.0,3.5,49.0,7617400038743,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,1560,55.0,2372.0,569.0,37.0,,6.1,0.22,27.0,40.0,7610046001706,Kägi Cappuccino,,65.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,1561,23.0,437.0,103.0,0.0,2.5,1.5,1.5,,20.0,7613312011447,Salsa Dip Hot Tomato,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,1562,,,,,,,,,,7613269300564,Mirador Streuwürze mit Kräutern,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,1563,59.0,1900.0,455.0,19.0,5.0,9.0,0.5,10.0,40.0,7613331958235,coop Country SOFT CHOC Apple Sensation,,252.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,1564,73.0,1610.0,385.0,3.5,9.0,,0.5,0.5,1.0,7610846934662,,,,g,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,1565,4.0,1500.0,365.0,30.0,0.5,1.5,1.3,4.5,2.0,7617027815628,Migros Sauce Bourguignonne,,200.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,1566,83.0,1472.0,346.0,0.0,0.0,1.7,0.03,0.0,55.0,8013399180019,Red Band Sour tongues The Original,Italy,300.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,1567,92.0,1571.0,370.0,0.5,0.0,0.5,0.09,,61.0,76174513,Patissier Raffermisseur pour crème fouettée,,9.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,1568,79.0,1351.0,323.0,0.0,0.0,2.0,0.1,,65.0,0054300091572,Rocky Mountain Marshmallows Sour and Fruity (lemon and lime),,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,1569,6.1,218.0,51.0,,1.0,5.0,0.15,,,7613196008267,,,,g,,,,,,,,,,,,,,,,,,,,1.1,0.1,4.4,,,,,,,,,,
1570,1570,19.0,1470.0,352.0,12.0,32.0,26.0,,7.0,0.0,7610807015010,Coop Naturaplan bio Kakao,,200.0,g,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,1571,,,,,,,,,,0070177073893,Twinings Of London Irish Breakfast Rich Black Tea Bags,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,1572,4.5,280.0,67.0,3.8,0.0,3.5,,2.3,4.5,7611654107422,Coop Naturaplan Yogourt Nature ,,180.0,g,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,1573,54.6,1133.0,267.0,0.9,,8.7,1.4,0.2,0.6,8713906060444,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,1574,13.0,256.0,60.0,0.0,,0.7,0.03,0.0,11.0,5038862234252,"innocent : Wonderful Orange : Orange, Mangp 6 Karotte",Germany,250.0,ml,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,
1575,1575,43.0,2564.0,617.0,47.0,,4.6,0.15,35.0,43.0,7610400030069,Lindt : Lindor : Milch,,500.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,1576,46.0,2460.0,589.0,41.0,3.5,8.0,0.1,17.0,41.0,7613331742339,BRANCHE NOIRE DUNKLE SCHOKOLADE,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,1577,85.0,1470.0,352.0,0.0,0.0,0.0,0.03,0.0,85.0,7610809034897,Coop Zitronensirup,,1000.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,1578,3.5,1360.0,330.0,35.0,0.0,0.5,0.2,8.0,0.6,7610200385192,ColBalance vital,,,g,,,9.0,,17.0,240.0,7.2,,,,,,,,,1.5,,,,,,,,,,,,,,,,
1579,1579,67.0,1852.0,440.0,14.0,,9.9,3.8,11.0,4.8,7614800215460,Kambly Goldfish ,,750.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,1580,24.0,1060.0,253.0,12.0,2.5,11.0,1.5,1.5,3.5,7617027974790,Zöpfli Vorderschinken,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,1581,95.0,1622.0,382.0,0.0,,0.0,0.33,0.0,91.0,7610369403959,Vitalp MILK SHAKE Erdbeer,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,1582,25.0,800.0,191.0,9.0,0.0,2.5,0.2,8.0,21.0,7613331290342,Coop qualité & prix - Galce mit Vanillearoma,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,1583,,,,,,,,,,8002202003058,Arbi Crevettenschwänze,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,1584,67.0,2110.0,504.0,23.0,,5.0,0.31,19.0,32.0,7610037023021,Wernly : Chocoly : Original,,250.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,1585,,,,,,,,,,8000020000013,Cinzano Bianco Antica Tradizione Italiana 1757,,1000.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,1586,15.0,270.0,63.0,0.5,0.6,0.5,0.05,0.5,13.0,7610200017543,Sun Queen Mangoschnitze,,425.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,1587,5.0,450.0,108.0,9.0,1.5,1.0,0.9,6.0,,7610846209036,Coop Kürbis-Curry,,300.0,ml,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,1588,5.0,305.0,73.0,4.0,1.5,3.5,1.0,1.0,2.0,7613030006152,Findus : Rahmspinat,Switzerland,800.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,1589,3.0,1680.0,315.0,34.0,,22.0,2.0,,,2139091005309,Coop Qualité & Prix Nusskäse ,,211.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,1590,,,,,,,,,,7610200337474,M Budget : Natürliches Mineralwasser : ohne Kohlensäure,Switzerland,1500.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,1591,,,,,,,,,,0070177196547,TWININGS OF LONDON VANILLA Chai ,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,1592,14.0,580.0,138.0,8.0,0.0,2.5,0.1,6.0,13.8,7612464732262,Yoplait Perle de Lait Vanille,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,1593,0.3,8.0,2.0,0.1,,0.2,0.01,0.1,0.2,4009300010241,Teekanne Brasilianische Limette,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,1594,20.0,420.0,100.0,1.0,0.0,2.5,0.1,0.5,18.0,7610846044606,Coop Prix Garantie Flan mit Vanillearoma und Caramelüberzug,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,1595,,,,,,,,,,4250442210147,,,100.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,1596,44.0,2040.0,490.0,31.0,3.5,7.0,0.3,11.0,33.0,7616700179392,Migros American Favorites Brownie Cake ,,380.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,1597,15.0,1081.0,260.0,20.0,1.0,4.6,0.1,14.0,15.0,3184670006276,rians Le Café Crème et son chocolat,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,1598,70.3,1959.0,466.0,17.0,3.0,6.5,0.95,8.5,22.0,8076809542555,Barilla Mulino Bianco Girotondi,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,1599,9.0,300.0,72.0,0.5,6.0,4.5,0.9,0.0,2.5,7610800016618,Coop Qualité & Prix Weisse Bohnen an Tomatensauce,,445.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,1600,33.0,1625.0,390.0,23.6,4.0,7.4,1.2,10.4,0.5,7613033515668,Leisi Blätterteig Rustica,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,1601,13.0,229.0,54.0,0.5,1.0,0.5,0.0,0.0,13.0,7617027101356,SUN QUEEN ANANAS SCHEIBEN,,227.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,1602,,,,,,,,,,3760076290107,Minervois Optimis,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,1603,5.0,180.0,43.0,1.0,0.5,3.5,0.1,0.6,5.0,7616600710763,Grande Caffè zero,,210.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,1604,21.8,1106.0,266.0,18.3,0.1,3.2,0.1,11.2,18.6,7610089076303,Dr.Oetker Créme Brûlèe,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,1605,65.0,1790.0,428.0,17.0,1.0,3.5,0.12,10.0,60.0,7616500152328,Kisss baby,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,1606,6.0,105.0,25.0,0.0,0.5,0.0,0.0,,6.0,7613312042687,Sarasay Life Apfel-Minze,,500.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,1607,8.0,140.0,32.0,0.5,0.0,0.0,0.02,0.0,8.0,7616800204086,MIGROS : Ice Tea,Switzerland,1000.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,1608,,,,,,,,,,76406713,Grey-Poupon : Moutarde forte de Dijon,,100.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,1609,1.5,1260.0,302.0,20.0,3.0,29.0,3.4,6.0,1.0,7613269713982,Micarna Optigal Stick,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,1610,20.0,530.0,126.0,2.4,,,,1.4,19.0,7610200371003,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,1611,71.0,2208.0,527.0,26.0,1.5,2.5,2.4,2.0,8.0,7610200085030,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,1612,58.0,2235.0,535.0,30.0,3.4,5.9,0.13,18.5,57.0,7622210418821,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,1613,53.0,2035.0,487.0,25.3,3.4,7.9,0.59,9.3,27.8,5000159498746,Balisto :  Nuts,Grossbritannien,156.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,1614,71.0,1670.0,395.0,7.0,4.0,10.0,5.0,2.5,0.5,7617400030532,,,230.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,1615,43.0,1260.0,299.0,9.0,3.0,10.0,1.3,5.0,5.0,7616700003963,Butterzopf,,400.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,1616,10.0,189.0,45.0,0.5,1.5,0.5,0.03,0.5,9.0,7616800810881,M-Budget Apfelmus,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,1617,48.0,861.0,203.0,0.5,2.0,0.5,0.03,0.1,48.0,76142895,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,1618,0.5,17.0,4.0,0.0,,0.5,0.0,,0.5,5410033813105,Lipton Herbal Infusion Mint 100 sachets,,160.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,1619,46.0,2319.0,557.0,37.0,,8.0,0.13,12.0,45.0,7610296378221,Favarger Avelines l'Original Lait,,200.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,1620,1.0,450.0,108.0,6.0,0.5,13.0,0.0,1.5,1.0,7617100219763,Pouletherzen,,300.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,1621,1.2,1157.0,279.0,23.6,,15.5,2.5,16.4,1.2,4002566002449,ÖMUR KÄSE IN SALZLAKE 55% Fett i. Tr.,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,1622,,,,,,,,,,3018300005677,,,700.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,1623,,,,,,,,,,8423513004686,,,750.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,1624,0.5,1060.0,255.0,19.0,0.5,21.0,1.0,4.0,0.5,3263670298314,CONNÉTABLE MAKRELEN FILETS in Olivenöl,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,1625,,,,,,,,,,3343008111345,Les Trois Abeilles Nougat de Montelimar SOFT,,400.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,1626,4.5,90.0,22.0,0.5,,0.5,93.6,0.5,1.0,7610313012213,A.Vogel : Trocomare : Meersalz mit Gemüse und Kräutern,"Switzerland', 'Germany', 'Spain', 'France",250.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.0,,
1627,1627,30.0,900.0,214.0,5.8,,8.8,1.4,3.2,3.4,4001724004837,Dr. Oetker Bistro Mini Baguette,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,1628,36.0,2100.0,504.0,32.0,6.0,15.0,0.8,4.0,24.0,7617400010084,PARTY : Nussmischung,Switzerland,200.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,1629,33.0,122.0,291.0,12.0,,11.5,1.5,5.8,2.6,8001665127547,RANA RAVIOLI Schinken,,250.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,1630,7.0,272.0,65.0,3.0,2.0,1.5,0.81,0.5,4.0,7613269273899,Farmer's Best's Mixes Ratatouille Gewürzt,,750.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,1631,47.0,1010.0,247.0,2.0,,8.0,,,,7611654932093,coop FAIT MAISON Pain au maïs,,400.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,1632,56.7,2325.0,557.0,33.3,0.0,7.7,0.24,20.0,56.7,7613033923197,Cailler of Switzerland Weiss Vanille,,100.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,1633,51.0,2299.0,552.0,35.0,,5.3,0.07,21.0,47.0,7610400076517,Lindt Connaisseurs Assorted Swiss Chocolates,,215.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,1634,,,,,,,,,,7610229220375,Jean-René Germanier Mitis Amigne De Vétroz AOC Valais 2012,,375.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,1635,2.0,1840.0,440.0,48.0,0.0,1.5,1.9,6.0,2.0,7611654528500,Coop Bio Naturaplan Italian Dressing Salat Sauce,,50.0,ml,,,,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,1636,79.0,1780.0,422.0,8.0,1.0,8.0,1.0,5.0,36.0,7610449009354,Eclair Véritables Bricelets vaudois,,,g,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,1637,35.0,927.0,219.0,3.3,1.1,12.0,38.0,0.4,27.0,7611100421317,Knorr : Aromare : Streuwürze mit Kräutern,,190.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,1638,,,,,,,,,,8000087111318,Valdisuga Brunello Di Montalcino DOCG 2011,,750.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,1639,62.0,1970.0,470.0,21.0,5.0,6.0,0.43,12.0,39.0,7613269187332,Farmer Soft Choc Chocolat Noir Banane Ballastsoffquelle,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,1640,46.0,1820.0,435.0,24.0,2.0,8.0,0.0,3.0,29.0,7610846893532,,,220.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,1641,30.0,1469.0,353.0,24.0,,4.0,0.16,18.0,29.0,8000920576502,,,,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,1642,,,,,,,,,,3221240002952,Crémant D'Alsace Wolfberger Brut Rosé,,750.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,1643,54.0,2412.0,576.0,36.0,,7.0,0.01,15.0,49.0,76401121,Ragusa,Switzerland,50.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,1644,67.0,1510.0,361.0,3.0,3.0,14.0,0.05,1.0,3.0,7610849860623,Gala : Nudeln breit,Germany,500.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,1645,70.0,1310.0,313.0,0.5,8.0,2.0,0.1,0.0,70.0,7613331269140,Coop : Qualité&Prix : Mango getrocknet,"Switzerland', 'South Africa",200.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,1646,,,,,,,,,,7610177004591,Zucristevia,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,1647,1.5,35.0,8.0,0.5,0.5,0.5,0.99,0.5,0.5,7613312021057,Bio Bouillon Gemüse 180g (für ca. 9l),Germany,180.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,1648,0.55,1026.0,248.0,0.1,,0.07,0.1,0.1,0.1,4034100029087,Underberg,,60.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,1649,0.5,36.0,9.0,0.5,4.5,0.5,0.04,0.5,0.5,7613312040157,Chop Stick Shirataki Noodles,,270.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,1650,2.5,1670.0,404.0,40.0,,8.5,1.3,27.0,2.5,3175460030083,boursin Échalote & Ciboulette,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,1651,2.5,70.0,18.0,0.5,,0.9,93.6,0.5,1.5,7610313012114,A.Vogel : Herbamare : Salat & Gemüse Bio,,250.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,
1652,1652,77.0,1602.0,379.0,2.5,8.0,8.0,0.38,0.5,21.0,5053827162692,Kellogg's : The Original :  Finding Dory : Rice Krispies : Multi-grain,Europe,350.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,1653,13.0,410.0,98.0,3.0,,4.0,0.08,1.8,12.0,7610900080717,Emmi : Jogurtpur : Orange Cranberry,Switzerland,150.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,1654,9.0,170.0,41.0,0.0,0.5,0.5,0.03,0.0,9.0,7613331633361,Orangensaft,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,1655,,,,,,,,,,7610082001005,Appenzeller Alpenbitter,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,1656,,,,,,,,,,8002366009408,Campo Ai Sassi Rosso Di Montalcino 2013,,750.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,1657,21.0,2623.0,633.0,50.0,,19.3,1.5,5.2,2.5,8690804003431,Baktat Sonnenblumenkerne,,150.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,1658,43.0,2564.0,617.0,47.0,,4.6,0.15,35.0,43.0,7610400080491,Lindt Lindor Unendlich Zartschmelzend Milch,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,1659,61.0,1370.0,328.0,2.0,7.0,12.0,11.0,0.5,21.0,7613331601346,Coop Qualité & Prix Kürbis,,76.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,1660,44.0,1190.0,285.0,7.0,3.5,9.0,1.5,0.5,2.5,7613331118226,Coop Kartoffelbrot mit Nüssen ,,300.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,1661,12.0,520.0,120.0,5.0,1.5,6.0,0.68,3.0,2.5,7611100409643,Knorr Mix für Gratin Gemüse oder Kartoffel,,33.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,1662,7.8,281.0,67.0,3.4,0.0,1.3,0.07,1.0,6.8,7613035273504,Nestlé BEBA HA 1,,750.0,g,47.0,0.08,,26.0,,67.0,1.3,9.0,6.0,0.69,2.4,0.07,,0.71,0.05,0.9,5.8,0.65,,,,,,,1.5,26.0,0.14,0.63,,10.1,,
1663,1663,49.7,2341.0,562.0,36.3,,7.4,0.17,19.9,47.9,4014400918663,Migros merci Finest Selection,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,1664,12.0,630.0,151.0,11.0,0.5,1.0,0.03,10.0,8.0,7613356483583,Jocos : Karma : Vegan : Mocca,Switzerland,150.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,1665,12.0,380.0,91.0,3.0,0.5,3.5,0.08,2.0,11.0,7613356654464,Naturaplan : Rande & Himbeere & Barbabietola & Lampone Jogurt,"Switzerland', 'Europe', 'America",180.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,1666,20.0,770.0,184.0,9.0,1.5,5.0,1.3,1.0,2.5,7617027046251,,,360.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,1667,,,,,,,,,,4260126424869,Hot Mamas Premium Quality Sauces N° 002,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,1668,59.0,2320.0,556.0,36.0,,2.0,0.09,30.0,29.0,7610062081096,Wernli Orange-Limette Waffeln,,170.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,1669,4.0,1070.0,258.0,25.6,0.5,3.0,0.1,15.1,4.0,7610200383129,Heidi BERGMILCH HALBRAHM,,500.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,1670,53.0,2230.0,534.0,31.0,3.5,9.0,0.3,12.0,45.0,7617400031829,Rocher Biscuits Au Chocolat Suisse,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,1671,51.0,1690.0,404.0,20.0,0.5,4.5,0.8,3.0,34.0,7616700131819,Mini Zitronen Cake,Royaume-Uni,90.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,1672,41.0,1100.0,263.0,4.5,8.0,10.0,1.2,0.5,4.0,7610829640115,Naturaplan : Vollkorntoast : geschnitten,Austria,250.0,g,,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,1673,59.0,1215.0,288.0,1.4,,3.7,0.1,0.2,59.0,4008258235003,Seeberger Wertvolle Snacks Dried Figs,,200.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,1674,62.0,2245.0,535.0,29.5,0.2,6.1,0.23,18.0,62.0,7614500034538,Toblerone Swiss White Chocolate With Honey & Almond Nougat,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,1675,,,,,,,,,,5602840011007,PORTO Nieport Ruby,,750.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,1676,20.0,555.0,132.0,4.0,,3.0,,,,7613269305545,Migros Bio Birchermüesli,,300.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,1677,63.0,2180.0,522.0,27.0,1.5,6.0,0.4,16.0,49.0,7610827503337,Coop Prix Garantie Schweizer Milchschokolade mit Cornflakes,,100.0,g,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,1678,67.0,1540.0,368.0,3.0,4.5,15.0,0.05,1.0,1.5,7610849861088,Coop Naturaplan Chinesische Nüdeli,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,1679,58.0,2280.0,545.0,32.0,1.5,6.0,0.2,20.0,56.0,7613331418968,Coop Chilbi Croquettes de la foire d'automne,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,1680,59.0,2071.0,495.0,25.0,3.0,7.0,2.8,17.0,16.0,7610200021120,Migros Flutes Gesalzenes Buttergebäck,,150.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,1681,97.0,1650.0,395.0,0.0,0.0,0.0,0.08,0.0,97.0,7610809001479,Naturaplan : Jacutinga : Vollrohrzucker,"Brasilien', 'Schweiz",500.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,1682,3.0,201.0,48.0,0.5,1.5,7.0,15.5,0.5,0.5,7613312045411,,,200.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,1683,66.0,1610.0,385.0,11.0,,3.0,,,,7610491168603,Morga Frucht-Mischung Sweet,,150.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,1684,47.0,2106.0,504.0,31.0,3.0,8.0,0.47,17.0,36.0,7613269491682,Moo Bar Chocolat,Switzerland,45.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,1685,10.0,545.0,131.0,9.0,1.0,2.0,1.6,,6.0,7613269253075,,,200.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,1686,54.0,2200.0,530.0,37.0,1.5,5.0,0.3,28.0,2.0,7617400037920,MIDOR Waffeln CITRON,,235.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
